"id","service_name","belong_area","org_name","apply_condition","service_level","contact_telephone","apply_materials","apply_end_time","apply_start_time","address","cash_standard","cash_way","policy_term","service_procedure","policy_type","create_dept_name"
"1753280472837832705",外贸内支线班轮运营奖补（县级资金）,池州市,工信部门,开通外贸内支线班轮，周航班量1班以上，连续运营1年以上的企业,,,,,"2023-11-11",,每班每年补助10万元。,直接兑现,,,"1",贵池区工业和信息化局
"1753281645036748801",池州港进出口代理奖补（县级资金）,池州市,工信部门,代理池州港进出口的货代企业在池州当年报关的重箱（100标箱以上）,,,,,"2023-11-11",,每标箱补助200元。,直接兑现,,,"1",贵池区工业和信息化局
"1753283369717776386",进出口企业报关奖补（县级资金）,池州市,商务部门,进出口企业在池州当年报关的重箱（100标箱以上）,,,,,"2023-11-11",,每标箱补助100元。,直接兑现,,,"1",贵池区工业和信息化局
"1753284785605754882",限额以上批发零售单位年零售额达标奖补（县级资金） ,池州市,商务部门,限额以上批发（或零售）单位，年零售额达1亿元且增幅达10%或增幅达20%。,,,,,"2023-11-11",,给予10万元或15万元奖励。,直接兑现,,,"1",贵池区工业和信息化局
"1753303235975757826",限额以上住宿餐饮单位年零售额达标奖补（县级资金） ,池州市,商务部门,年零售额达2000万元且增幅达10%的限额以上住宿（或餐饮）单位。,,,,,"2023-11-11",,给予10万元奖励。,直接兑现,,,"1",贵池区工业和信息化局
"1753304209704402945",首次纳入统计的限额以上批发零售住宿餐饮单位增幅达标奖补（县级资金）,池州市,商务部门,首次纳入统计的限额以上批发零售和住宿餐饮单位，第二年销售额（营业额）增幅不低于当年全市本行业限额以上增幅的企业。,,,,,"2023-11-11",,一次性给予5万元奖励。,直接兑现,,,"1",贵池区工业和信息化局
"1753304884152680450",国家级老字号认定奖励（县级资金）,池州市,商务部门,首次获得国家级老字号称号。,,,,,"2023-11-11",,给予运营主体20万元奖励。,直接兑现,,,"1",贵池区工业和信息化局
"1753305451734286338",省级老字号认定奖励（县级资金）,池州市,商务部门,首次获得省级老字号称号,,,,,"2023-11-11",,给予一次性5万元奖励。,直接兑现,,,"1",贵池区工业和信息化局
"1753305997937524737",国家级电子商务荣誉称号认定奖补（县级资金）,池州市,工信部门,新认定的国家级电子商务示范园区（基地）和示范企业。,,,,,"2023-11-11",,给予运营主体20万元奖励。,直接兑现,,,"1",贵池区工业和信息化局
"1753306513941774337",省级电子商务荣誉称号认定奖补（县级资金）,池州市,商务部门,"新认定的省级电子商务示范园区（基地）和示范企业。
",,,,,"2023-11-11",,给予运营主体5万元奖励。,直接兑现,,,"1",贵池区工业和信息化局
"1753975260071378946",国家标准主持起草奖补(县级资金）,池州市,市监部门,主持起草完成国家标准(排名前二且被立项文件列为主持单位)。,,,,,"2024-01-01",,每个标准一次性给予40万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753976079659352065",行业标准主持起草奖补（县级资金）,池州市,市监部门,主持起草完成行业标准（排名前二且被立项文件列为主持单位）的企业。,,,,,"2024-01-01",,每个标准一次性给予30万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753976942931001346",全国性团体标准主持起草奖补（县级资金）,池州市,市监部门,主持起草完成全国性团体标准。,,,,,"2024-01-01",,每个标准一次性给予10万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753978779134377985",省地方标准主持起草奖补（县级资金）,池州市,市监部门,主持起草完成省地方标准(排名第一)。,,,,,"2024-01-01",,每个标准一次性给予10万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753979883846942721",省级团体标准主持起草奖补（县级资金）,池州市,市监部门,主持起草完成省级团体标准(排名第一)。,,,,,"2024-01-01",,每个标准一次性给予4万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753980691904774145",市地方标准主持起草奖补（县级资金）,池州市,市监部门,主持起草完成市地方标准(排名第一)。,,,,,"2024-01-01",,每个标准一次性给予3万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753981346954395649",国际标准主持修订奖补（县级资金）,池州市,市监部门,主持修订国际标准。,,,,,"2024-01-01",,每个标准一次性给予30万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753981984702513154",国家标准主持修订奖补（县级资金）,池州市,市监部门,主持修订国家标准。,,,,,"2024-01-01",,排序前5位每个标准一次性给予8万元奖励，排名第5位之后每个标准一次性给予5万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753985452947324930",行业标准主持修订奖补（县级资金）,池州市,市监部门,主持修订行业标准。,,,,,"2024-01-01",,排序前5位每个标准一次性给予8万元奖励，排名第5位之后每个标准一次性给予5万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753986574789427201",全国性团体标准主持修订奖补（县级资金）,池州市,市监部门,主持修订全国性团体标准。,,,,,"2024-01-01",,排序前5位每个标准一次性给予2万元奖励，排名第5位之后每个标准一次性给予1万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753987254719660033",省地方标准主持修订奖补（县级资金）,池州市,市监部门,主持修订省地方标准。,,,,,"2024-01-01",,排序前5位每个标准一次性给予2万元奖励，排名第5位之后每个标准一次性给予1万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753988078669709313",国际标准参与起草完成奖补（县级资金）,池州市,市监部门,参与起草完成国际标准。,,,,,"2024-01-01",,每个标准一次性给予30万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1753989033058418689",国家标准参与起草完成奖补（县级资金）,池州市,市监部门,参与起草完成国家标准。,,,,,"2024-01-01",,排序前5位每个标准一次性给予8万元奖励，排名第5位之后每个标准一次性给予5万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754023601480187906",行业标准参与起草完成奖补（县级资金）,池州市,市监部门,参与起草完成行业标准。,,,,,"2024-01-01",,排序前5位每个标准一次性给予8万元奖励，排名第5位之后每个标准一次性给予5万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754024346547961857",全国性团体标准参与起草完成奖补（县级资金）,池州市,市监部门,参与起草完成全国性团体标准。,,,,,"2024-01-01",,排序前5位每个标准一次性给予2万元奖励，排名第5位之后每个标准一次性给予1万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754024943988817921",省地方标准参与起草完成奖补（县级资金）,池州市,市监部门,参与起草完成省地方标准。,,,,,"2024-01-01",,排序前5位每个标准一次性给予2万元奖励，排名第5位之后每个标准一次性给予1万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754025697365508098",国家级标准化试点示范项目（含创新中心）验收通过奖补（县级资金）,池州市,市监部门,承担并通过评估验收的国家级标准化试点示范项目（含创新中心）单位。,,,,,"2024-01-01",,一次性给予20万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754026921213083649",省级（含长三角区域）标准化试点示范项目（含创新中心）验收通过奖补（县级资金）,池州市,市监部门,承担并通过评估验收的省级（含长三角区域）标准化试点示范项目（含创新中心）单位。,,,,,"2024-01-01",,一次性给予10万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754027481148473345","5A级标准化良好行为企业认定奖补（县级资金）",池州市,市监部门,获评AAAAA级标准化良好行为的企业。,,,,,"2024-01-01",,一次性给予8万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754028205894844418","4A级标准化良好行为企业认定奖补（县级资金）",池州市,市监部门,获评AAAA级标准化良好行为的企业。,,,,,"2024-01-01",,一次性给予5万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754028764240592898","3A级标准化良好行为企业认定奖补（县级资金）",池州市,市监部门,获评AAA级标准化良好行为的企业。,,,,,"2024-01-01",,一次性给予3万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754029448436432897",国家级技术标准创新基地项目验收通过奖补（县级资金）,池州市,市监部门,承担并通过评估验收的国家级技术标准创新基地项目单位。,,,,,"2024-01-01",,一次性给予80万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754030005003796482",省级技术标准创新基地项目验收通过奖补（县级资金）,池州市,市监部门,承担并通过评估验收的省级技术标准创新基地项目单位。,,,,,"2024-01-01",,一次性给予50万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754030478389723138",全国企业标准领跑者认定奖补（县级资金）,池州市,市监部门,获评全国企业标准领跑者的单位。,,,,,"2024-01-01",,每个项目一次性给予15万元奖励（对同一单位，每年度奖补项目不超过2个）。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754031130272645121",国家知识产权优势企业认定奖补（县级资金）,池州市,市监部门,对新认定的国家知识产权优势企业。,,,,,"2024-01-01",,一次性给予5万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754031830041935873",省知识产权优势企业认定奖补（县级资金）,池州市,市监部门,对新认定的省知识产权优势企业。,,,,,"2024-01-01",,一次性给予3万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754032436630568961",安徽省专利金奖获奖奖补（县级资金）,池州市,市监部门,对新获得安徽省专利金奖的单位。,,,,,"2024-01-01",,一次性给予10万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754032979331563522",安徽省专利银奖获奖奖补（县级资金）,池州市,市监部门,对新获得安徽省专利银奖的单位。,,,,,"2024-01-01",,一次性给予5万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754033539308896257",安徽省专利优秀奖获奖奖补（县级资金）,池州市,市监部门,对新获得安徽省专利优秀奖的单位。,,,,,"2024-01-01",,一次性给予3万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754034079723995137",国家知识产权贯标认证奖补（县级资金）,池州市,市监部门,经市市场监管局备案的，通过国家知识产权贯标认证的单位。,,,,,"2024-01-01",,一次性给予 2万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754034736224845825",地理标志商标注册奖补（县级资金）,池州市,市监部门,对核准注册地理标志商标的申报主体。,,,,,"2024-01-01",,一次性给予10万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754035361763344385",国家地理标志产品认定奖补（县级资金）,池州市,市监部门,对获批国家地理标志产品的申报主体。,,,,,"2024-01-01",,一次性给予10万元奖励。,直接兑现,,,"1",皖江江南新兴产业集中区市场监督管理局
"1754068924361654274","2023年文明菜市省级奖补资金",六安市,商务部门,霍山县城区菜市场升级改造投资达到30%,,,,"2024-12-31","2024-02-04",,给予兑现投资额30%。,一键确认,,,"1",霍山县商务局
"1754316962472706049",服务业企业入库奖补（县级资金),池州市,发改部门,对年度新增入库并在库满1年以上的规上服务业企业,,,,"2025-12-31","2024-01-01",,给予一次性奖励5万元,直接兑现,,,"1",九华山风景区区直单位九华山风景区管理委员会发展规划处
"1754319049206054914",限额以上住宿餐饮单位年零售额达标奖补（县级资金),池州市,"发改部门,商务部门",对限额以上住宿（或餐饮）单位，年零售额达2000万元且增幅达10%的企业,,,,"2025-12-31","2024-01-01",,给予一次性10万元奖励。,直接兑现,,,"1",九华山风景区区直单位九华山风景区管理委员会发展规划处
"1754321908161101826",首次纳入统计的限额以上批发零售住宿餐饮单位增幅达标奖补（县级资金）,池州市,"商务部门,发改部门",对首次纳入统计的限额以上批发零售和住宿餐饮单位，第二年销售额（营业额）增幅不低于当年全市本行业限额以上增幅的企业,,,,"2025-12-31","2024-01-01",,一次性给予5万元奖励。,直接兑现,,,"1",九华山风景区区直单位九华山风景区管理委员会发展规划处
"1754323348963246081",省级老字号认定奖励（县级资金）,池州市,"发改部门,商务部门",首次获得省级老字号称号,,,,"2025-12-31","2024-01-01",,给予一次性5万元奖励。,直接兑现,,,"1",九华山风景区区直单位九华山风景区管理委员会发展规划处
"1754324215988797441",省级电子商务荣誉称号认定奖补（县级资金),池州市,"发改部门,商务部门",对新认定的省级电子商务示范园区（基地）和示范企业等称号的企业,,,,"2025-12-31","2024-01-01",,给予运营主体一次性5万元奖励。,直接兑现,,,"1",九华山风景区区直单位九华山风景区管理委员会发展规划处
"1754398672057057281",“皖美品牌示范企业”认定奖补（县级资金）,池州市,市监部门,对批准认定为“皖美品牌示范企业”的单位。,,,,,"2024-01-01",,一次性给予5万元奖励。,直接兑现,,,"1",九华山风景区
"1754401344906641410",“科技副总”接受企业工作保障经费补贴,滁州市,科技部门,有“科技副总”在岗的高新技术企业、高新技术企业培育库入库企业、科技型中小企业信息库入库企业、农业科技型企业等；省级或博士后工作站、工程研究中心、企业技术中心,,,,,"2025-01-01",,每家企业5万元,一键确认,,,"1",来安县科学技术局
"1754406658506801153",国家知识产权贯标认证奖补（县级资金）,池州市,市监部门,经市市场监管局备案的，通过国家知识产权贯标认证的单位。,,,,,"2024-01-01",,"一次性给予2万元奖励。
",直接兑现,,,"1",九华山风景区
"1754412007188119554",省级重点实验室认定奖补（县级资金）,池州市,科技部门,新认定的省级重点实验室。,,,,,"2024-01-01",,一次性奖励100万元。,直接兑现,,,"1",青阳县
"1754413974425747457",省级科技企业孵化器认定奖补（县级资金）,池州市,科技部门,新认定的省级科技企业孵化器。,,,,,"2024-01-01",,给予30万元一次性资助。,直接兑现,,,"1",青阳县
"1754415184507617281",省级众创空间认定奖补（县级资金）,池州市,科技部门,新认定的省级众创空间。,,,,,"2024-01-01",,给予20万元一次性资助。,直接兑现,,,"1",青阳县
"1755037495369056257",六类人员免费培训奖补,六安市,人社部门,在金寨县域范围内开展六类人员免费培训的企业，根据培训合格人员名单申报相应补贴。,,,,,"2024-01-01",,按培训合格人数补贴，人均800元,一键确认,,,"1",金寨县人力资源和社会保障局
"1755045450386685953",招商引资项目扶持资金（第二考核年度）,淮南市,招商投资促进中心,"1、在经开区注册登记（工商注册、税务征管及统计关系均在经开区登记），并在辖区内设立总部、区域性总部以及具有总部经济特性的功能性机构的独立法人企业。
2、年纳税总额100万元（含本数）以上。
3、签订投资协议第二个考核年度。
具体以投资协议为准。",,,,"2024-02-29","2024-02-01",,"年纳税总额100万元（含本数）-500万元的，年度奖励标准为企业对经开区地方财政贡献额的50%；
年纳税总额500万元（含本数）-1000万元的，年度奖励标准为企业对经开区地方财政贡献额的60%；
年纳税总额1000万元（含本数）-2000万元的，年度奖励标准为企业对经开区地方财政贡献额的70%；
年纳税总额2000万元（含本数）-3000万元的，年度奖励标准为企业对经开区地方财政贡献额的80%；
年纳税总额3000万元（含本数）-5000万元以上的，年度奖励标准为企业对经开区地方财政贡献额的90%；
年纳税总额5000万元（含本数）以上的，年度奖励标准为企业对经开区地方财政贡献额的95%。
具体以签订的投资协议为准",一键确认,,,"1",淮南经济技术开发区管理委员会招商局
"1755075273276440578",工业企业首次升规奖励,淮南市,工信部门,“新纳入规上工业企业”是指经统计部门认定本年度新增的规上工业企业，同一企业已享受过本条政策奖补后退出，再次成为规上工业企业的，不再享受本政策。同一企业原已纳入规上工业企业范围，退出后再次成为规上工业企业的，但过去从未享受本条政策奖补的，可享受本政策；,,,,"2024-03-31","2024-02-07",, 对首次升规企业，在通过国家统计局审核次月给予企业管理团队20万元奖励。,一键确认,,,"1",淮南经济技术开发区管委会经济发展局
"1755168288905019393",城区农贸市场整治提升奖补资金（市级资金）,六安市,发改部门,纳入由专业化公司改造提升的农贸市场,,,,"2024-12-01","2024-01-01",,市财政采取以奖代补的方式按每个市场每年20万元标准拨付奖补资金,一键确认,,,"1",六安经济技术开发区
"1759052847128166401",高质量发展十优企业奖励,淮南市,工信部门,当年亩均效益评价中定级为A的十强企业。,,,,"2024-03-31","2024-02-01",, 对年度在经济发展、科技创新、创先争优等方面做出突出贡献的企业，给予表彰并奖励10万元。,一键确认,,,"1",淮南经济技术开发区管委会经济发展局
"1759055968168493058",高质量发展奖励,淮南市,工信部门,当年亩均效益评价中定级为A的十强企业。,,,,"2024-03-31","2024-02-01",,对年度在经济发展、科技创新、创先争优等方面做出突出贡献的企业，给予表彰并奖励10万元。,一键确认,,,"1",淮南经济技术开发区管委会经济发展局
"1759479438098481153",支持质量品牌升级奖励,宣城市,市监部门,"1.2024年组织新获得“中国质量奖”、“安徽省政府质量奖”、“宣城市政府质量奖”、“绩溪县政府质量奖”；新获得“皖美品牌”的；
2.2024年被评定为安徽省食安名坊的组织或企业。",,,,"2025-12-31","2025-01-01",,对新获中国质量奖、省政府质量奖、市政府质量奖、县政府质量奖的企业，分别奖励30万元、20万元、15万元、10万元。对获得皖美品牌的企业，一次性奖励8万元。对通过食安安徽认证评价的组织，一次性奖励3万元。,直接兑现,,,"1",绩溪县市场监管局
"1759493502367350786",支持“小升规”,宣城市,"工信部门,科技部门",新建投产纳规的工业企业；成长型纳规的工业企业（简称“小升规”），新进入规模的战略性新兴产业的工业企业。,,,,"2024-12-31","2023-01-01",,对新建投产纳规的工业企业，奖励10万元；对成长型纳规的工业企业（简称“小升规”），奖励5万元(原规上企业更名的除外)，对新进入规模的战略性新兴产业的工业企业，再奖励3万元。,直接兑现,,,"1",绩溪县科技商务工信局
"1759495687083835394",梯度培育优质企业,宣城市,"科技部门,工信部门",对新认定的安徽省专精特新、专精特新冠军企业,,,,"2024-12-31","2023-01-01",,对新认定的安徽省专精特新、专精特新冠军企业分别给予一次性奖励8万元、10万元；对获评国家专精特新“小巨人”、国家制造业单项冠军企业分别奖励20万元、30万元。,直接兑现,,,"1",绩溪县科技商务工信局
"1759497587875299329",亩均税收激励,宣城市,"科技部门,工信部门",在绩溪县辖区内生产经营的亩均年度税收15万元以上（含）的工业企业。,,,,"2024-12-31","2023-01-01",,为推进土地节约集约利用，实行一年一考核，对亩均年度税收20万元（含）以上的，参照土地使用税的50%给予等额扶持；亩均年度税收15万元（含）至20万元，参照土地使用税的30%给予等额扶持。,直接兑现,,,"1",绩溪县科技商务工信局
"1759499658427023362",支持企业提升核心竞争力,宣城市,"科技部门,工信部门",对新列入国家新产品、省级新产品、新认定的安徽工业精品的绩溪县企业,,,,"2024-12-31","2023-01-01",,对新列入国家新产品、省级新产品的，分别奖励5万元、2万元；对新认定的安徽工业精品，每件奖励3万元。,直接兑现,,,"1",绩溪县科技商务工信局
"1759735447366844418",支持电商企业做大做强,宣城市,"科技部门,工信部门",年度网络销售额达2000万元、5000万元、1亿元、2亿元，且同比增幅达20%以上的限上电商企业、年营业收入达1亿元以上（包含自营业务收入）的代运营企业。,,,,"2024-12-31","2023-01-01",,对年度网络销售额达2000万元、5000万元、1亿元、2亿元，且同比增幅达20%以上的限上电商企业，分别给予5万元、10万元、15万元、20万元的奖励。鼓励电商服务业发展，对年营业收入达1亿元以上（包含自营业务收入）的代运营企业，以其上一年度地方财政贡献为基数，新增部分予以50%奖励，奖励时限不超过3年。鼓励县外电商企业将主体店铺或总部迁入绩溪。对重大电商项目招引实行“一事一议”。,直接兑现,,,"1",绩溪县科技商务工信局
"1759743599084748801",推动快递业提质增效,宣城市,"科技部门,工信部门",快递企业及电商企业,,,,"2024-12-31","2023-01-01",,支持快递企业及电商企业购置分拣打包流水线、AGV等设备，提高分拣集包、发货配送的能力和效率，对其相关设备投入给予20%的补助，单个企业年度最高补助不超过20万元。持续推进“快递进村”工程，完善县乡村三级物流配送体系，整合镇村快递配送资源，年度配送到镇村的快递业务量达100万件的，给予“邮快合作”项目运营单位10万元的奖励。,直接兑现,,,"1",绩溪县科技商务工信局
"1759745884397420546",支持农村电商发展,宣城市,"工信部门,科技部门",上级商务部门新认定的年网销额超1000万元农村电商企业;新认定的年网销额超100万元农村产品品牌,,,,"2024-12-31","2023-01-01",,对上级商务部门新认定的年网销额超1000万元农村电商企业给予5万元的一次性奖励;新认定的年网销额超100万元农村产品品牌给予1万元的一次性奖励。,直接兑现,,,"1",绩溪县科技商务工信局
"1759762177360052225",高新技术企业奖励,宣城市,"科技部门,工信部门",高新技术企业；首次认定的省级高新技术培育企业,,,,"2024-12-31","2023-01-01",,对首次通过高新技术企业认定的企业奖励20万元；对再次通过高新技术企业认定的企业奖励10万元；对首次认定的省级高新技术培育企业一次性奖励2万元,直接兑现,,,"1",绩溪县科技商务工信局
"1759770753759625217",支持企业壮大规模,宣城市,"科技部门,工信部门",主营业务收入首次达到50亿元、30亿元、20亿元、10亿元的工业企业,,,,"2024-12-31","2023-01-01",,对主营业务收入首次达到50亿元、30亿元、20亿元、10亿元的工业企业，县财政分别一次性奖励企业负责人20万元、15万元、10万元、5万元。,直接兑现,,,"1",绩溪县科技商务工信局
"1760104305923637250",获省科技奖二等奖奖励（县级资金）,黄山市,科技部门,"1.获得省科技奖二等奖项目的第一完成单位；
2.注册地在黄山区的企事业单位。",,,,,"2021-10-22",,给予10万元一次性奖励。,直接兑现,,,"1",黄山市黄山区科技经济信息化局
"1760105033689907202",获省科技奖三等奖奖励（县级资金）,黄山市,科技部门,"1.获得省科技奖三等奖项目的第一完成单位；
2.注册地在黄山区的企事业单位。",,,,,"2021-10-22",,给予5万元一次性奖励。,直接兑现,,,"1",黄山市黄山区科技经济信息化局
"1760194904282546178",新认定国家地理标志保护产品奖励（县级资金）,黄山市,市监部门,新获批的地理标志保护产品的企业。,,,,,"2023-05-31",,对新获批的地理标志保护产品的，一次性奖励15万元。,直接兑现,,,"1",黄山市徽州区市场监督管理局
"1760196501347680258",新获批国家地理标志产品保护示范区奖励,黄山市,市监部门,获得国家地理标志产品保护示范区的市场主体。,,,,,"2022-05-31",,对新获批国家地理标志产品保护示范区的，一次性奖励15万元。,直接兑现,,,"1",黄山市徽州区市场监督管理局
"1760197513022193665",新认定国家地理标志商标奖励（县级资金）,黄山市,市监部门,对获得地理标志商标的市场主体,,,,,"2023-05-31",,对新获批地理标志商标的市场主体，一次性奖励15万元。,直接兑现,,,"1",黄山市徽州区市场监督管理局
"1760209806078427137",推进电商企业示范企业创建,宣城市,"科技部门,工信部门",新评定国家级、省级电子商务示范企业；获评“安徽好网货”的企业。,,,,"2024-12-31","2023-01-01",,新评定国家级、省级电子商务示范企业的，分别给予20万元、10万元的一次性奖励。对获评“安徽好网货”的企业，每款产品给予1万元一次性奖励。,直接兑现,,,"1",绩溪县科技商务工信局
"1760476916226637826",获得省级示范区备案奖励,黄山市,市监部门,启动示范区创建工作并获得省级备案的企业。,,,,,"2023-05-31",,启动示范区创建工作获得省级备案企业奖励8万元。,直接兑现,,,"1",黄山市徽州区市场监督管理局
"1760562954160750593",对年营业收入1000-3000万元增速50%以上的服务业企业发展贡献奖,黄山市,发改部门,"1.对年营业收入1000万元以上3000万元以下的服务业在库企业；
2.当年营业收入增速50%以上。",,,,,"2024-01-01",,对年营业收入1000万元以上3000万元以下的企业，当年营收增速50%以上的，奖励4万元。,直接兑现,,,"1",黄山市徽州区发展和改革委员会
"1760565348118478849",对年营业收入3000万元以上增速30%-50%的服务业企业发展贡献奖,黄山市,发改部门,"1.对年营业收入3000万元以上的服务业在库企业；
2.当年营业收入增速30%-50%。",,,,,"2024-01-01",,对年营业收入3000万元以上的企业，当年营收增速30%-50%的，奖励4万元。,直接兑现,,,"1",黄山市徽州区发展和改革委员会
"1760567098451869698",对年营业收入3000万元以上增速50%以上的服务业企业发展贡献奖,黄山市,发改部门,"1.对年营业收入3000万元以上的服务业在库企业；
2.年营业收入增速50%以上。",,,,,"2024-01-01",,对年营业收入3000万元以上的企业，当年营收增速50%以上的，奖励5万元。,直接兑现,,,"1",黄山市徽州区发展和改革委员会
"1762014018663792642",支持本地设立发货仓库的奖补,宣城市,商务部门,在泾县设立发货仓库的外地电商企业,,,,"2024-12-31","2024-01-01",,按标准给予租赁场所（操作、仓储及办公场所）8 元/平方米/月的租金补贴。对年发件量 10 万件以内的，给予不超过 200 平方米的场地租金补贴；每增加 10 万件，另增加不超过 200 平方米以内的场地租金补贴，补助面积最高 1500平方米,一键确认,,,"1",泾县
"1762016464861577217",支持电商物流园区建设的奖补,宣城市,商务部门,经批准新建或改建电商物流园区或厂房的电商企业,,,,"2024-12-31","2024-01-01",,"（1）经批准新建或改建电商物流园区，建筑面积 1 万平方米以上、办公仓储功能和电商物流运营所需配套服务完善、入驻电商物流或电商服务企业 20 家以上（其中电商企业不少于 15 家）且园区年度网络销售总额达到 5000 万元以上的，按实际投资（不含土建费用）的 30%给予园区主办方最高不超过 50 万元一次性补助。
（2）经批准在县经济开发区电商产业园内建设二层及以上用于电商物流发展的厂房，每层面积不少于 500 平方米，在厂房建成并竣工验收后，二层的按 120 元/平方米的标准给予补助，三层及以上的按 200 元/平方米的标准给予补助。对贷款建设的，额度不超过 500 万元、期限不超过 2 年的，按实际发生利息总额给予 50%的补贴，单个企业补贴最高 30 万元。",一键确认,,,"1",泾县
"1762018864750051329",支持电商直播基地建设的奖补,宣城市,商务部门,本县的电商直播基地,,,,"2024-12-31","2024-01-01",,"（1）对实际使用建筑面积达到1000 平方米以上、入驻本县直播企业 5 家以上、直播间数量10 间以上、签约本地品牌数量 5 个以上、年度直播带货 500万元以上的直播基地，按实际投资额（不含土建费用）的 30%给予主办方最高不超过 30 万元一次性补助。
（2）对获得京东、淘宝、快手、抖音等主流平台授牌、认证或省级以上认定的直播基地，给予主办方 10 万元一次性奖励。
（3）对县内电商经营主体委托县内、县外第三方服务机构通过直播带货方式销售泾县本地产品，对其产生的佣金给予 20%的补助，单个企业每年最高 10 万元。
（4）鼓励 MCN 机构落户。对落户本县 MCN机构独家签约 3 名以上带货主播，且年带货销售本地产品 1000万元以上的，给予 10 万元一次性奖励。
（5）鼓励培育本土“网红”。对粉丝量超过 1 万人、主平台平均每周直播时间超过 10小时、年直播销售本县产品达到 10 万元、30 万元、50 万元的本县个人账号主播，分别给予 2000 元、5000 元、1 万元一次性奖励（电商经营主体聘用的主播除外）。对电商经营主体发展直播销售，开通店铺账号、有固定主播、平均每周直播时长超过 20 小时、年网销额 100 万元以上且直播销售额占比 10%以上的，另给予 5000 元一次性奖励。",一键确认,,,"1",泾县
"1762020706326331393",对完善物流配送体系的奖补,宣城市,商务部门,配送到村的快递企业以及其他参与整合、统一配送到村的快递企业,,,,"2024-12-31","2024-01-01",,对 2021 年 11 月 30日前，牵头组织 3 家以上快递物流企业参与整合、统一配送到村的，给予牵头运营企业 5 万元一次性奖励，其他参与整合、统一配送到村的快递企业经牵头运营企业确认，按照本年实际交付下行件的数量排名给予一次性分档奖励，排名第 1 位的奖励 6 万元、第 2-3 位的各奖励 5 万元、第 4-6 位的各奖励 3 万元、第 7 位及以后的各奖励 1 万元。对参与整合、统一配送到村的快递企业当年收取件达到 100 万件、300 万件、500 万件的企业，再分别给予 1 万元、3 万元、5 万元补助。另外，根据县农村电商物流配送中心系统数据，按实际配送到村的快递数量，每件补贴 0.3 元给快递物流整合牵头运营企业。,一键确认,,,"1",泾县
"1762021920283738114",支持开展电商示范创建奖补,宣城市,商务部门,获得国家、省、市电子商务其他相关表彰的企业或个人,,,,"2024-12-31","2024-01-01",,对获得国家、省、市电子商务或快递物流示        范基地或园区的，分别给予运营主体 20 万元、10 万元、5 万元的一次性奖励；对获得国家级、省级、市级电子商务示范企业称号的，分别给予运营主体 10 万元、5 万元、3 万元的一次性奖励；对获评“安徽好网货”的企业，每款产品给予 1 万元一次性奖励；对获评省电子商务示范网点的，每个给予 2000元一次性奖励；对获得国家、省、市电子商务其他相关表彰的企业或个人，分别给予 1 万元、5000 元、2000 元一次性奖励。,一键确认,,,"1",泾县
